Date,High,Low,Open,Close,Volume,Adj Close,Total Traded,MA50,MA200,returns,return
2015-02-16,250.21881103515625,247.50006103515625,247.83755493164062,248.06256103515625,2558732.0,238.32276916503906,1547566096.1583252,,,-0.567854099586744,1.9721687632308518e-12
2015-02-18,251.62506103515625,245.81256103515625,248.25006103515625,250.87506103515625,3022785.0,241.02481079101562,2138367438.7424316,,,-0.5596268813425672,8.684901087827423e-13
2015-02-19,250.87506103515625,245.62506103515625,250.87506103515625,247.31256103515625,3691020.0,237.60218811035156,2426871011.4311523,,,-0.5692356872890811,3.7411454480602914e-13
2015-02-20,247.87506103515625,242.81256103515625,247.31256103515625,243.75006103515625,2424887.0,234.1795654296875,1724171175.2644043,,,-0.5805909301761158,1.5690703324468252e-13
2015-02-23,246.75006103515625,241.33131408691406,243.75006103515625,243.65631103515625,2844932.0,234.08950805664062,1240806760.6987305,,,-0.57311322217491,6.69815378399168e-14
2015-02-24,247.42506408691406,243.60006713867188,244.68756103515625,244.87506103515625,4216801.0,235.26039123535156,1575219239.1745605,,,-0.5676641057908179,2.8958523057526594e-14
2015-02-25,249.60006713867188,244.53756713867188,245.08131408691406,248.92506408691406,4914534.0,239.15138244628906,1481509681.378601,,,-0.5619059156299087,1.2686557643597291e-14
2015-02-26,250.83755493164062,244.27505493164062,248.92506408691406,246.71255493164062,5239204.0,237.02574157714844,1604515203.8898926,,,-0.5741930539593316,5.4020243659890606e-15
2015-02-27,246.97506713867188,243.26255798339844,246.37506103515625,245.36256408691406,6132310.0,235.72874450683594,1921990575.6398926,,,-0.5653645923994544,2.3479110621797344e-15
2015-03-02,252.9000701904297,245.25006103515625,247.53756713867188,249.18756103515625,4929820.0,239.40357971191406,1742910029.9228516,,,-0.5600793361400751,1.0328945931581702e-15
2015-03-03,253.87506103515625,248.62506103515625,249.37506103515625,252.16880798339844,4804902.0,242.26779174804688,1223322329.4111328,,,-0.5598572005825626,4.546211177357721e-16
2015-03-04,252.65631103515625,246.11256408691406,252.09381103515625,247.31256103515625,4346692.0,237.60218811035156,1102967900.6677246,,,-0.5694887820795466,1.9571949108878508e-16
2015-03-05,251.21255493164062,245.71881103515625,247.46255493164062,250.42506408691406,3606639.0,240.59249877929688,1406803837.9317627,,,-0.5596244260202302,8.619008322725216e-17
2015-03-09,250.12506103515625,246.01881408691406,250.12506103515625,247.53756713867188,3796876.0,237.81837463378906,1997178577.3486328,,,-0.5594633273120092,3.796989248363467e-17
2015-03-10,248.17506408691406,241.87506103515625,244.12506103515625,245.36256408691406,4664198.0,235.72874450683594,1545291129.847412,,,-0.5518594395261327,1.7015848898748523e-17
2015-03-11,254.10006713867188,243.93756103515625,246.58131408691406,245.53131103515625,6095374.0,235.890869140625,1672046191.6677246,,,-0.5531732283254663,7.603136830729471e-18
2015-03-12,246.35630798339844,242.43756103515625,245.92506408691406,245.73756408691406,3137844.0,236.0890350341797,1398960466.2625122,,,-0.5495599494355241,3.424757338482412e-18
2015-03-13,246.90005493164062,236.98130798339844,246.90005493164062,239.71881103515625,5003817.0,230.30661010742188,1525764319.0601807,,,-0.5677432164115148,1.4803745917034686e-18
2015-03-16,244.10630798339844,238.7250518798828,240.45005798339844,242.34381103515625,4410284.0,232.8285369873047,1639540459.767456,231.6206820678711,,-0.5634231279161028,6.462973087583767e-19
2015-03-17,244.27505493164062,239.71881103515625,243.75006103515625,241.27505493164062,3941420.0,231.80172729492188,1350207638.0927734,232.35155731201172,,-0.5742173421980014,2.751821858534206e-19
2015-03-18,243.00006103515625,235.78131103515625,242.62506103515625,236.77505493164062,4462812.0,227.47842407226562,1190212764.9118652,233.05355743408202,,-0.5772817586580841,1.163245296525822e-19
2015-03-19,241.01255798339844,237.18756103515625,239.13755798339844,238.14381408691406,3924201.0,228.79344177246094,1648073873.8565063,233.6584326171875,,-0.5727404098014549,4.970077086940078e-20
2015-03-20,246.26255798339844,238.74380493164062,239.51255798339844,244.74380493164062,6018859.0,235.13429260253906,1540280351.085205,234.28618286132811,,-0.5610862197503197,2.1814353223611885e-20
2015-03-23,247.68756103515625,240.45005798339844,244.76255798339844,241.91256713867188,3066636.0,232.4142303466797,1243075603.2302856,235.1074331665039,,-0.5713525041596753,9.350667882677548e-21
2015-03-24,246.93756103515625,241.16256713867188,241.87506103515625,244.59381103515625,3505500.0,234.99021911621094,1629399088.6652832,235.77380828857423,,-0.5619444063981471,4.096112369920094e-21
2015-03-25,248.98130798339844,242.45631408691406,244.12506103515625,247.91256713867188,2929737.0,238.1786346435547,1506487939.645996,236.53730834960936,,-0.5515836711433602,1.836763671503839e-21
2015-03-26,246.71255493164062,234.45005798339844,246.71255493164062,236.96255493164062,6113641.0,227.6585693359375,3883462853.170166,237.34655853271485,,-0.5728672984478462,7.845418291222875e-22
2015-03-27,240.60006713867188,228.20631408691406,239.88755798339844,229.55630493164062,6826475.0,220.54310607910156,2416680034.387512,237.96605865478514,,-0.5721922436003162,3.3563307971850995e-22
2015-03-30,234.35630798339844,231.07505798339844,232.50006103515625,233.77505493164062,3407233.0,224.5962371826172,1074868242.1708984,238.37105895996095,,-0.5753694066278892,1.4252007379617987e-22
2015-03-31,237.9750518798828,231.82505798339844,233.64381408691406,235.8188018798828,4505420.0,226.55972290039062,1872985074.972107,238.84393432617188,,-0.5766269266070326,6.033916166328119e-23
2015-04-01,238.66880798339844,232.57505798339844,233.77505493164062,237.45005798339844,3177444.0,228.12692260742188,1575290402.3562012,239.3134344482422,,-0.5718438523580724,2.5834583009693955e-23
2015-04-06,235.85630798339844,231.52505493164062,235.85630798339844,232.93130493164062,3936079.0,223.78558349609375,1825941044.0430908,239.5973095703125,,-0.571413675266851,1.1072348983138186e-23
2015-04-07,235.46255493164062,228.43130493164062,233.77505493164062,230.64381408691406,4945441.0,221.5879364013672,1996969170.940796,239.87705963134766,,-0.5764506119599767,4.6896866359737524e-24
2015-04-08,233.62506103515625,229.9125518798828,230.25006103515625,231.11256408691406,4770513.0,222.03826904296875,2345229495.6782227,240.06005981445313,,-0.5719146763845074,2.0075860212160746e-24
2015-04-09,234.11256408691406,229.51881408691406,233.06256103515625,231.43130493164062,3524959.0,222.34446716308594,2466162676.5964355,240.29630981445314,,-0.579320988304926,8.445493032980243e-25
2015-04-10,233.21255493164062,230.45631408691406,232.59381103515625,231.63755798339844,2869263.0,222.54266357421875,1656946208.8007812,240.4541848754883,,-0.5816928975469102,3.5328097194137225e-25
2015-04-13,234.65631103515625,230.5688018798828,232.08755493164062,234.07505798339844,2309732.0,224.88446044921875,1130808549.0454102,240.57793487548827,,-0.5808768090608145,1.4806824825816479e-25
2015-04-15,233.62506103515625,225.28131103515625,233.62506103515625,227.49380493164062,3657959.0,218.56158447265625,1457302667.724121,240.78043487548828,,-0.5935433268357847,6.018332758826677e-26
2015-04-16,228.07505798339844,221.268798828125,227.62506103515625,225.73130798339844,6538430.0,216.86831665039062,2050403756.293213,240.7729348754883,,-0.5921194146227411,2.4547610886653588e-26
2015-04-17,223.76255798339844,219.37506103515625,223.518798828125,220.0688018798828,4171310.0,211.42813110351562,1441766884.381836,240.69155975341798,,-0.598899484341693,9.846059384816223e-27
2015-04-20,221.643798828125,213.9375457763672,220.0688018798828,215.77505493164062,3961073.0,207.30296325683594,2822466890.529419,240.5029345703125,,-0.6039462109778306,3.899569126293755e-27
2015-04-21,220.65005493164062,206.456298828125,213.0000457763672,216.80630493164062,10524480.0,208.2937469482422,1891791430.56958,240.0829342651367,,-0.5932625474535015,1.5861008124576969e-27
2015-04-22,211.2187957763672,203.2500457763672,210.7500457763672,204.206298828125,16720478.0,196.1884307861328,2602970443.3831787,239.6239340209961,,-0.6187691785293907,6.0467051566844855e-28
2015-04-23,205.85630798339844,199.706298828125,205.85630798339844,200.3437957763672,8116835.0,192.4775848388672,2448002043.2769775,239.08393402099608,,-0.6251227013098075,2.266772495113937e-28
2015-04-24,201.99380493164062,192.1875457763672,200.831298828125,196.20004272460938,9508794.0,188.4965362548828,8749306309.194336,238.31555877685548,,-0.6301601456652038,8.383428094030608e-29
2015-04-27,200.9062957763672,194.30630493164062,198.2250518798828,200.175048828125,4908113.0,192.31546020507812,3929343842.39624,237.4808087158203,,-0.5986867407238001,3.364380852323084e-29
2015-04-28,201.581298828125,196.8750457763672,199.8750457763672,199.5937957763672,8189779.0,191.75704956054688,2077401288.2766724,236.67080841064453,,-0.5977249523672685,1.3534064676229183e-29
2015-04-29,205.01255798339844,198.82504272460938,199.8750457763672,203.11880493164062,7512539.0,195.14361572265625,1656775447.442871,235.82330810546875,,-0.5856620890351926,5.607676084811393e-30
2015-04-30,203.268798828125,200.1562957763672,201.393798828125,201.9750518798828,8475109.0,194.0447998046875,2645158516.196289,235.02493286132812,,-0.5880477283929824,2.3100949015744e-30
2015-05-04,204.2250518798828,200.456298828125,202.1625518798828,202.93130493164062,2632228.0,194.9635009765625,2701213535.897827,234.20818267822267,,-0.5820696513185417,9.654587677022482e-31
2015-05-05,205.6313018798828,202.9687957763672,204.393798828125,204.33755493164062,4313329.0,196.3145294189453,1923042326.5751953,233.33930755615233,,-0.5899100748891056,3.9592491374467136e-31
2015-05-06,203.9062957763672,198.54379272460938,203.9062957763672,199.6313018798828,7412403.0,191.79307556152344,2142730549.7867432,232.45243225097656,,-0.5931600012637721,1.6107809140752322e-31
2015-05-07,203.51254272460938,196.9125518798828,199.1250457763672,201.80630493164062,6065523.0,193.88270568847656,1350064624.363037,231.4174319458008,,-0.5800186263522491,6.764979809388959e-32
2015-05-08,204.1875457763672,201.0375518798828,202.9125518798828,202.6875457763672,4151878.0,194.7293243408203,1172362981.0951538,230.5294317626953,,-0.5829474366741416,2.821352170353342e-32
2015-05-11,204.112548828125,201.4125518798828,203.60629272460938,203.0625457763672,5602910.0,195.089599609375,974360357.1091309,229.72655639648437,,-0.585152734563353,1.1704302327048328e-32
2015-05-12,204.15005493164062,198.99380493164062,203.4375457763672,200.1938018798828,3818959.0,192.33348083496094,1685458095.5022583,228.9015560913086,,-0.5983371215041213,4.701183763468243e-33
2015-05-13,203.77505493164062,198.61880493164062,200.6250457763672,203.3437957763672,4011500.0,195.35980224609375,1424254052.4702759,228.01243072509766,,-0.5822632667535723,1.9638571477423702e-33
2015-05-14,203.550048828125,199.893798828125,203.550048828125,201.1875457763672,2734953.0,193.2882080078125,1268899250.586914,227.10493041992189,,-0.5887207015958166,8.076937898895229e-34
2015-05-15,203.1000518798828,200.6250457763672,201.0000457763672,201.91879272460938,2695636.0,193.99073791503906,1043058381.5493164,226.19743011474608,,-0.5825536745320881,3.3716880469263305e-34
2015-05-18,204.3750457763672,200.77505493164062,202.1250457763672,204.0937957763672,2839665.0,196.08033752441406,1307744195.171997,225.2891796875,,-0.5838536087139193,1.4031158132708058e-34
2015-05-19,208.0312957763672,203.8500518798828,204.3750457763672,207.2250518798828,6178113.0,199.0886688232422,2099356002.7183228,224.38917938232422,,-0.584104670122605,5.835493140164511e-35
2015-05-20,211.83755493164062,207.24380493164062,208.0312957763672,211.5000457763672,3923889.0,203.19580078125,1223679191.6401978,223.50792907714845,,-0.5816746886945934,2.4411344844798837e-35
2015-05-21,212.2875518798828,209.4375457763672,212.2500457763672,211.5937957763672,3892911.0,203.285888671875,2135089432.4787598,222.80367889404297,,-0.5865895750894285,1.0091904444926775e-35
2015-05-22,211.08755493164062,207.9750518798828,210.206298828125,210.1875457763672,5290060.0,201.93484497070312,1448074196.3183594,222.00530364990234,,-0.5895676227654509,4.1420443321552084e-36
2015-05-25,212.0625457763672,209.0625457763672,210.3750457763672,211.1625518798828,4139820.0,202.87158203125,983673322.0415039,221.33030334472656,,-0.587260755125796,1.709584249889217e-36
2015-05-26,211.425048828125,208.5375518798828,210.206298828125,209.3437957763672,3212663.0,201.1242218017578,833476383.1054688,220.6028030395508,,-0.5848000977627748,7.098192134203031e-37
2015-05-27,209.13755798339844,204.768798828125,208.5937957763672,207.1313018798828,4473004.0,198.99859619140625,1763599633.9008179,219.85617767333986,,-0.5872439658419628,2.929821635005417e-37
2015-05-28,209.13755798339844,202.9687957763672,207.5625457763672,207.956298828125,6180870.0,199.79119873046875,2279148836.399231,219.06942749023438,,-0.5774319556451613,1.2380489986127352e-37
2015-05-29,211.8750457763672,207.9750518798828,207.9750518798828,210.63755798339844,8827488.0,202.3671875,3950079311.256897,218.41992736816405,,-0.582192679691576,5.172659345209147e-38
2015-06-01,212.98130798339844,209.5312957763672,210.0000457763672,211.331298828125,2230580.0,203.03369140625,1202227582.0647583,217.74492706298827,,-0.5821737463303938,2.1612728757178164e-38
2015-06-02,210.7500457763672,204.768798828125,210.73130798339844,205.800048828125,2714183.0,197.71961975097656,984776904.5895386,217.10705200195312,,-0.5980075321398761,8.688154170289518e-39
2015-06-03,209.3437957763672,204.018798828125,206.3437957763672,204.6000518798828,4969201.0,196.56674194335938,1134023407.4525757,216.4511767578125,,-0.5925620702599675,3.5398835484049906e-39
2015-06-04,210.33755493164062,205.1250457763672,205.1250457763672,207.26255798339844,6209081.0,199.12469482421875,1536276645.840454,215.76342651367187,,-0.5897618774219335,1.4521951810426474e-39
2015-06-05,211.85630798339844,206.4750518798828,207.862548828125,208.425048828125,4524486.0,200.2415313720703,1273321907.2607422,215.0254263305664,,-0.5889153742560546,5.969751125060778e-40
2015-06-08,210.63755798339844,206.4375457763672,208.425048828125,208.1250457763672,3035881.0,199.95333862304688,1279948229.2558594,214.35642608642578,,-0.5861605284209649,2.4705186510535027e-40
2015-06-09,209.0063018798828,202.7250518798828,207.45005798339844,203.831298828125,3180236.0,195.82815551757812,1568683401.4553833,213.62292602539063,,-0.5923476036061109,1.0071128484377586e-40
2015-06-10,212.60630798339844,203.13754272460938,203.4375457763672,211.0312957763672,4758249.0,202.74546813964844,1299119617.3205566,212.75742584228516,,-0.5762636446711538,4.267503278018685e-41
2015-06-11,212.2500457763672,203.643798828125,211.8750457763672,204.768798828125,5327268.0,196.72886657714844,1955493107.491333,212.19717559814453,,-0.5958178162780656,1.7248487939501055e-41
2015-06-12,207.90005493164062,198.3750457763672,204.768798828125,201.5063018798828,5907771.0,193.59445190429688,2017571412.4248047,211.6425503540039,,-0.5965133042981594,6.959535404562329e-42
2015-06-15,205.5000457763672,199.4438018798828,201.0000457763672,202.83755493164062,2754255.0,194.87342834472656,1052521865.7045593,210.98967498779297,,-0.5892001723156491,2.8589759449573438e-42
2015-06-16,204.91880798339844,200.643798828125,203.6250457763672,202.612548828125,3010103.0,194.65725708007812,1063624023.6102905,210.3866748046875,,-0.5908676938139642,1.169699421690799e-42
2015-06-17,207.73130798339844,202.9125518798828,203.2500457763672,204.956298828125,3640391.0,196.9089813232422,1303253114.5211792,209.73454956054687,,-0.5898207758339008,4.797864012966668e-43
2015-06-18,210.15005493164062,204.26255798339844,205.3125457763672,208.5375518798828,4764172.0,200.34962463378906,713343247.1716003,209.1652993774414,,-0.5811237334071206,2.0097113653718077e-43
2015-06-19,216.65631103515625,208.800048828125,209.41880798339844,210.581298828125,13777671.0,202.31314086914062,1396919363.063324,208.74867431640624,,-0.5796570761763453,8.447679513620148e-44
2015-06-22,211.331298828125,207.393798828125,209.96255493164062,210.07505798339844,4040529.0,201.82676696777344,1199068436.1573486,208.28667419433594,,-0.5778870485032512,3.5658749327928197e-44
2015-06-23,211.5000457763672,208.1250457763672,211.5000457763672,209.02505493164062,2847391.0,200.8179931640625,1470372852.2426147,207.86479888916017,,-0.5916881185409649,1.4559891028562464e-44
2015-06-24,213.0000457763672,208.8750457763672,209.2500457763672,212.02505493164062,3796081.0,203.70021057128906,1480170793.308014,207.4080487060547,,-0.5761194527042832,6.171654577753053e-45
2015-06-25,211.46255493164062,206.1562957763672,211.3125457763672,207.05630493164062,5866617.0,198.926513671875,1504009859.936737,206.9617984008789,,-0.5838482363348041,2.5683449372643132e-45
2015-06-26,210.5063018798828,207.7875518798828,207.7875518798828,209.49380493164062,2085623.0,201.268310546875,1105488787.6657104,206.56504821777344,,-0.5769724825085858,1.0864805828725644e-45
2015-06-29,208.10630798339844,203.3437957763672,207.4125518798828,207.15005493164062,2238607.0,199.0166473388672,1180315971.781189,206.2429232788086,,-0.5878636062041469,4.477781893543152e-46
2015-06-30,207.956298828125,204.3750457763672,207.0000457763672,205.01255798339844,4186942.0,196.96304321289062,1285993994.3870544,205.98154815673828,,-0.5858959694421702,1.854267530075091e-46
2015-07-01,208.5000457763672,202.9687957763672,204.018798828125,207.2812957763672,3212361.0,199.1427001953125,1403823159.9541016,205.80192321777344,,-0.5788463434400304,7.80931550531548e-47
2015-07-02,210.1875457763672,205.893798828125,208.48130798339844,208.4062957763672,2681276.0,200.22354125976562,835503018.4724121,205.75654846191406,,-0.5821008809403256,3.2635060701303947e-47
2015-07-03,207.90005493164062,205.5000457763672,207.52505493164062,206.081298828125,2289495.0,197.98980712890625,559343525.7075806,205.7899234008789,,-0.5828313788904352,1.3614323272589914e-47
2015-07-06,206.9062957763672,203.88754272460938,204.206298828125,206.268798828125,1933820.0,198.16995239257812,879231048.6469727,205.8574234008789,,-0.5834215866490602,5.671433187742281e-48
2015-07-07,210.862548828125,207.26255798339844,207.5625457763672,207.675048828125,2082559.0,199.52101135253906,725932983.7240906,206.0441732788086,,-0.5775957461481217,2.3956375039390576e-48
2015-07-08,209.5312957763672,205.8750457763672,206.6625518798828,207.2812957763672,2597991.0,199.1427001953125,1451634550.3385315,206.17992340087892,,-0.5771926654230144,1.0128931076531358e-48
2015-07-09,208.66880798339844,203.7187957763672,207.26255798339844,204.33755493164062,1832215.0,196.3145294189453,1779923592.0982056,206.32767364501953,,-0.573185263850359,4.323177044907631e-49
2015-07-10,207.90005493164062,204.581298828125,206.2500457763672,205.74380493164062,2969737.0,197.6656036376953,1528626751.7725525,206.42479858398437,,-0.5613138487598281,1.8965178989603883e-49
2015-07-13,210.7500457763672,205.9125518798828,205.9125518798828,209.86880493164062,2415575.0,201.6285858154297,1344973017.1673584,206.4997985839844,,-0.5522798828125,8.491092159707364e-50
2015-07-14,212.77505493164062,208.46255493164062,209.0625457763672,212.02505493164062,1646956.0,203.70021057128906,1122054153.8101501,206.59317352294923,,-0.5537019428855101,3.7895579336574746e-50
2015-07-15,217.425048828125,212.456298828125,213.0000457763672,216.65631103515625,4358142.0,208.14964294433594,879597747.0365295,206.77504852294922,,-0.5538608781772845,1.6906700486182502e-50
2015-07-16,218.25006103515625,214.57505798339844,217.08755493164062,215.737548828125,2318866.0,207.26693725585938,753931618.8491821,207.1342987060547,,-0.561509047097307,7.413435206626589e-51
2015-07-17,217.46255493164062,211.95005798339844,216.37506103515625,213.1313018798828,2517087.0,204.76303100585938,746056450.197876,207.40354888916016,,-0.5690181396079321,3.1950560972479815e-51
2015-07-20,214.76255798339844,210.7500457763672,211.5000457763672,213.2250518798828,1995631.0,207.4075927734375,925773770.3713989,207.56142395019532,,-0.5743373617288816,1.3600160077787988e-51
2015-07-21,219.4125518798828,212.7563018798828,212.831298828125,216.2250518798828,4171932.0,210.3257598876953,8153590895.2109375,207.74929901123048,,-0.5680897840102216,5.8740480766929714e-52
2015-07-22,220.7250518798828,216.00006103515625,217.50006103515625,219.2250518798828,2737463.0,213.243896484375,2754781823.050537,208.08679931640626,,-0.6059406874226604,2.3147233471478763e-52
2015-07-23,222.675048828125,215.49380493164062,220.3500518798828,220.893798828125,5945099.0,214.8671112060547,1699063721.8327026,208.4227993774414,,-0.5995217442061833,9.269963687110067e-53
2015-07-24,219.75006103515625,211.95005798339844,218.643798828125,212.5312957763672,6022694.0,206.7327423095703,979590249.1772461,208.77567443847656,,-0.6128755996787483,3.588629133372264e-53
2015-07-27,213.6562957763672,209.9062957763672,211.8750457763672,210.61880493164062,2633751.0,204.87245178222656,1430632006.5932007,208.97067443847655,,-0.6126906773454622,1.3899095189047525e-53
2015-07-28,210.8437957763672,207.5625457763672,210.5625457763672,208.74380493164062,4132929.0,203.04859924316406,1784854896.6530457,209.09442443847655,,-0.6081032660023482,5.4470100101102e-54
2015-07-29,213.0000457763672,208.85630798339844,208.8750457763672,211.8188018798828,3004145.0,206.03970336914062,1477025212.9499817,209.11129943847655,,-0.6014135451936959,2.171104409224275e-54
2015-07-30,213.63755798339844,208.38755798339844,213.0000457763672,210.7500457763672,2789031.0,205.00010681152344,2546755921.3296204,209.12629943847656,,-0.6116638270942779,8.431183772568938e-55
2015-07-31,214.5000457763672,211.10630798339844,211.1250457763672,213.6938018798828,3523551.0,207.86355590820312,1674435271.5529175,209.14467437744142,,-0.6005723329347985,3.367648064875195e-55
2015-08-03,215.96255493164062,213.3750457763672,214.1250457763672,213.90005493164062,1727642.0,208.0641632080078,1704652058.9262085,209.2196743774414,,-0.6028038712511592,1.3376167743569527e-55
2015-08-04,214.08755493164062,209.0625457763672,214.08755493164062,209.9438018798828,3893297.0,204.2158660888672,1947994223.0509644,209.29729949951172,,-0.6108368110089675,5.205512095566501e-56
2015-08-05,216.75006103515625,209.9438018798828,210.4687957763672,215.7563018798828,2848215.0,209.86978149414062,1000458369.4718628,209.33479949951172,,-0.5918537680210304,2.124610147326417e-56
2015-08-06,217.40631103515625,213.3750457763672,217.12506103515625,214.3500518798828,2511484.0,208.5019073486328,1571605907.2878418,209.5260498046875,,-0.6053756953153697,8.384228021145972e-57
2015-08-07,215.96255493164062,212.268798828125,214.3500518798828,213.4125518798828,2109964.0,207.58995056152344,1069190491.0798645,209.6535498046875,,-0.6073185308122127,3.2923309773490153e-57
2015-08-10,215.04380798339844,210.0375518798828,213.018798828125,211.29380798339844,1927282.0,205.52902221679688,850531661.0961914,209.71392486572265,,-0.6142865777805508,1.2698962483523924e-57
2015-08-11,212.79380798339844,208.143798828125,212.2500457763672,212.30630493164062,3336465.0,206.51390075683594,1607668020.2287903,209.74429962158203,,-0.6090123297759842,4.965137755695201e-58
2015-08-12,217.987548828125,210.8437957763672,210.8437957763672,216.65631103515625,3661985.0,210.74525451660156,2143952486.7242432,209.83429962158203,,-0.609329114608079,1.9397347631102992e-58
2015-08-13,217.31256103515625,212.175048828125,216.581298828125,214.20005798339844,2755460.0,208.3560028076172,2119889089.6777344,210.06342468261718,,-0.625655271908842,7.2612948246549185e-59
2015-08-14,216.675048828125,212.49380493164062,214.20005798339844,215.7187957763672,2284111.0,209.83328247070312,1094362233.4410095,210.19017486572267,,-0.6274286774156007,2.7053502164969365e-59
2015-08-17,217.12506103515625,213.3188018798828,215.925048828125,215.9438018798828,1106431.0,210.05213928222656,670973270.0302734,210.34017486572264,,-0.6242004753014874,1.016669325502567e-59
